4.5629, 0.6247, 11.1778, 0.0409, 49.2634, 39.8645
0.6819, 0.5850, 7.9205, 0.1370, 94.4510, 61.2846
0.0671, 0.5189, 7.9205, 0.0988, 100.0000, 63.2587
0.0092, 0.4668, 7.9264, 0.0604, 100.0000, 66.4113
0.0032, 0.4691, 7.9346, 0.0500, 100.0000, 65.8515
0.0039, 0.7388, 7.9587, 0.0530, 100.0000, 65.3801
0.9524, 1.2039, 8.0885, 0.0681, 96.4840, 66.1167
0.0400, 0.6195, 7.9131, 0.0736, 100.0000, 63.0230
0.0044, 0.5074, 7.9323, 0.0548, 100.0000, 71.0371
0.0019, 0.4460, 7.9439, 0.0358, 100.0000, 70.7720
0.0016, 0.4304, 7.9378, 0.0276, 100.0000, 69.2988
0.0014, 0.4366, 7.9341, 0.0242, 100.0000, 70.0059
0.0017, 0.4733, 7.9241, 0.0218, 100.0000, 68.4443
0.0016, 0.5247, 7.9200, 0.0226, 100.0000, 68.9157
0.0015, 0.5793, 7.9221, 0.0222, 100.0000, 67.6783
0.6718, 0.6008, 7.9854, 0.0242, 83.8244, 41.1314
0.2172, 0.6230, 7.9207, 0.0440, 100.0000, 65.3506
0.0020, 0.6558, 7.9114, 0.0322, 100.0000, 65.7631
0.0018, 0.6513, 7.9250, 0.0207, 100.0000, 67.5899
0.0010, 0.6580, 7.9228, 0.0174, 100.0000, 66.2345
0.0009, 0.6643, 7.9239, 0.0132, 100.0000, 66.6470
0.0006, 0.7081, 7.9239, 0.0116, 100.0000, 67.2952
0.0009, 0.7508, 7.9406, 0.0110, 100.0000, 67.7077
0.0009, 0.7310, 8.0039, 0.0112, 90.8466, 63.7006
0.4101, 0.6675, 7.8979, 0.0384, 99.0866, 62.0801
0.0213, 0.6393, 7.8677, 0.0191, 100.0000, 63.8480
0.0016, 0.6669, 7.8643, 0.0146, 100.0000, 64.3194
0.0012, 0.6884, 7.8696, 0.0126, 100.0000, 68.2970
0.0015, 0.6962, 7.8926, 0.0119, 100.0000, 68.6800
0.4135, 0.6873, 7.9341, 0.0162, 100.0000, 73.6594
0.0017, 0.6654, 7.8585, 0.0106, 100.0000, 72.4808
0.0007, 0.6829, 7.8636, 0.0101, 100.0000, 72.8639
0.0004, 0.6801, 7.8723, 0.0079, 100.0000, 72.4808
0.0004, 0.6939, 7.8642, 0.0114, 100.0000, 68.9747
0.0004, 0.6906, 7.8693, 0.0087, 100.0000, 70.9782
0.0003, 0.6979, 7.8739, 0.0084, 100.0000, 70.3005
0.2442, 0.6977, 7.9294, 0.0174, 98.6741, 64.4962
0.0063, 0.6835, 7.9156, 0.0104, 100.0000, 72.5692
0.0009, 0.6802, 7.9163, 0.0070, 100.0000, 73.4532
0.0018, 0.7004, 7.9219, 0.0063, 100.0000, 74.3665
0.0010, 0.6937, 7.9043, 0.0051, 100.0000, 75.2210
0.0003, 0.7021, 7.9191, 0.0073, 100.0000, 72.8639
0.2324, 0.6825, 8.0000, 0.0155, 100.0000, 74.9263
0.0006, 0.6863, 7.9436, 0.0072, 100.0000, 76.9888
0.0003, 0.6841, 7.9307, 0.0062, 100.0000, 76.9593
0.0003, 0.6803, 7.9110, 0.0065, 100.0000, 77.2540
0.0002, 0.7001, 7.9266, 0.0078, 100.0000, 77.4308
0.0009, 0.6934, 7.8986, 0.0065, 100.0000, 74.9558
0.0004, 0.6919, 7.8901, 0.0052, 100.0000, 77.4897
0.2250, 0.6907, 7.9585, 0.0119, 99.3027, 73.9540
0.0012, 0.6781, 7.9694, 0.0065, 100.0000, 74.1603
0.0009, 0.6948, 7.9526, 0.0035, 100.0000, 74.5433
0.0083, 0.6894, 7.9774, 0.0065, 99.7938, 76.3406
0.0418, 0.7010, 8.1349, 0.0051, 100.0000, 73.7773
0.0002, 0.6864, 8.0229, 0.0028, 100.0000, 73.7478
0.0188, 0.6971, 7.9624, 0.0047, 97.0733, 71.8032
0.0357, 0.6879, 7.9046, 0.0101, 100.0000, 74.0719
0.0003, 0.6896, 7.8729, 0.0040, 100.0000, 74.7201
0.0001, 0.7039, 7.8836, 0.0038, 100.0000, 77.5192
0.0270, 0.7046, 7.9141, 0.0039, 100.0000, 78.1674
0.0009, 0.6903, 7.9014, 0.0048, 100.0000, 77.1361
0.0835, 0.6855, 7.8915, 0.0060, 99.9607, 78.5798
0.0004, 0.6929, 7.8733, 0.0039, 100.0000, 76.4290
0.0005, 0.6808, 7.9357, 0.0045, 100.0000, 79.1102
0.0014, 0.6921, 7.9449, 0.0041, 100.0000, 78.3736
0.0001, 0.6956, 7.9229, 0.0014, 100.0000, 79.1102
0.0001, 0.6970, 7.9165, 0.0018, 100.0000, 79.2280
0.2224, 0.6917, 8.0530, 0.0062, 99.3125, 78.7566
0.0041, 0.6818, 8.0012, 0.0024, 99.9411, 79.3164
0.0002, 0.6943, 7.9397, 0.0020, 100.0000, 80.3182
0.0002, 0.6895, 7.9425, 0.0040, 99.1947, 80.3182
0.0054, 0.6968, 7.9665, 0.0062, 97.9179, 78.8450
0.0669, 0.6914, 7.9605, 0.0058, 99.9509, 80.6128
0.0004, 0.6917, 7.8993, 0.0039, 100.0000, 80.4066
0.0003, 0.6920, 7.8882, 0.0040, 100.0000, 81.8209
0.0004, 0.7020, 7.9041, 0.0030, 100.0000, 81.1432
0.0002, 0.6921, 7.9202, 0.0028, 100.0000, 79.9941
0.0004, 0.6856, 7.9356, 0.0024, 100.0000, 80.6718
0.0003, 0.6973, 7.9319, 0.0024, 99.9607, 80.7012
0.0339, 0.6968, 7.9184, 0.0021, 84.0208, 44.0778
0.2174, 0.6775, 8.0032, 0.0061, 100.0000, 79.5227
0.0004, 0.6936, 7.9549, 0.0033, 100.0000, 82.0860
0.0002, 0.6867, 7.9608, 0.0028, 100.0000, 82.9699
0.0001, 0.6881, 7.9390, 0.0033, 100.0000, 82.4396
0.0001, 0.6847, 7.9574, 0.0017, 100.0000, 82.7637
0.0001, 0.6887, 7.8926, 0.0014, 100.0000, 82.7932
0.0008, 0.6962, 7.9246, 0.0028, 99.9804, 84.1485
0.0918, 0.6888, 8.0980, 0.0034, 100.0000, 81.8798
0.0019, 0.6862, 8.0093, 0.0027, 99.1259, 79.4932
0.1217, 0.6870, 8.0609, 0.0035, 100.0000, 77.6959
0.0003, 0.6857, 7.9790, 0.0011, 100.0000, 78.8450
0.0002, 0.6883, 7.9510, 0.0013, 100.0000, 79.5522
0.0059, 0.6752, 8.0712, 0.0020, 100.0000, 80.2593
0.0008, 0.6869, 8.0173, 0.0018, 100.0000, 78.3147
0.0433, 0.6731, 8.0282, 0.0020, 100.0000, 78.7566
0.0011, 0.6907, 8.0221, 0.0014, 100.0000, 77.6959
0.0001, 0.6791, 7.9841, 0.0021, 100.0000, 76.7236
0.0002, 0.6871, 7.9717, 0.0017, 99.9116, 76.1638
0.0106, 0.6935, 7.9710, 0.0017, 100.0000, 76.8120
0.0001, 0.6821, 8.0233, 0.0018, 100.0000, 80.2593
0.0131, 0.6918, 8.0513, 0.0033, 100.0000, 75.4272
0.0484, 0.6910, 7.9577, 0.0036, 100.0000, 78.7272
-0.0000, 0.6968, 7.9027, 0.0019, 100.0000, 81.4673
0.0001, 0.6905, 7.8901, 0.0011, 100.0000, 81.3494
0.0001, 0.6916, 7.8852, 0.0011, 100.0000, 81.0548
-0.0000, 0.6879, 7.8648, 0.0012, 100.0000, 81.6735
0.0258, 0.6888, 7.8712, 0.0035, 99.8821, 84.9735
0.0003, 0.6845, 7.8992, 0.0026, 100.0000, 80.7896
0.0060, 0.6885, 7.9362, 0.0024, 97.6920, 74.4844
0.0161, 0.6958, 7.8982, 0.0026, 100.0000, 81.9976
0.0001, 0.6844, 7.8607, 0.0010, 100.0000, 81.5557
0.0463, 0.6982, 7.9107, 0.0027, 99.7152, 82.7342
0.0053, 0.6871, 7.8831, 0.0018, 100.0000, 82.2334
0.0002, 0.6977, 7.8790, 0.0019, 100.0000, 81.8798
0.0001, 0.6857, 7.8713, 0.0024, 100.0000, 83.8539
0.0014, 0.6941, 7.8775, 0.0016, 96.3760, 78.9629
0.0100, 0.6907, 7.9081, 0.0012, 100.0000, 82.4396
0.0008, 0.6943, 7.9354, 0.0032, 100.0000, 81.1137
0.0011, 0.6903, 7.8969, 0.0018, 100.0000, 80.6718
0.0453, 0.6910, 7.9721, 0.0030, 100.0000, 83.3235
0.0044, 0.6919, 7.9374, 0.0014, 100.0000, 81.8209
0.0013, 0.6928, 7.9370, 0.0013, 100.0000, 82.9110
0.0000, 0.6948, 7.9410, 0.0012, 100.0000, 82.1744
0.0000, 0.6921, 7.9118, 0.0007, 100.0000, 81.4673
0.0003, 0.6911, 7.9908, 0.0015, 100.0000, 80.3771
0.0332, 0.6947, 8.0630, 0.0034, 100.0000, 79.2870
0.0039, 0.6907, 7.9699, 0.0025, 100.0000, 81.3789
0.0065, 0.6871, 7.9199, 0.0027, 100.0000, 80.3771
0.0173, 0.6886, 7.9744, 0.0033, 100.0000, 82.7932
0.0000, 0.6878, 8.0508, 0.0021, 100.0000, 79.5227
0.0131, 0.6929, 8.1301, 0.0025, 99.9411, 75.9281
0.0255, 0.6798, 8.2495, 0.0035, 100.0000, 74.2487
0.0004, 0.6808, 8.2598, 0.0022, 100.0000, 74.5138
0.0008, 0.6944, 8.4589, 0.0014, 100.0000, 81.0548
0.0025, 0.6800, 8.3050, 0.0027, 100.0000, 74.9558
0.0003, 0.6950, 8.2093, 0.0005, 100.0000, 72.0978
0.0051, 0.6948, 8.1882, 0.0026, 100.0000, 76.8120
0.0004, 0.6842, 8.1330, 0.0020, 100.0000, 76.3111
0.0004, 0.6942, 8.0647, 0.0016, 100.0000, 81.5262
0.0050, 0.6852, 8.1998, 0.0029, 100.0000, 83.2646
0.0011, 0.7079, 8.1666, 0.0016, 100.0000, 84.2369
0.0033, 0.6870, 8.1286, 0.0007, 100.0000, 83.2351
0.0044, 0.6951, 8.0303, 0.0012, 99.5384, 67.7077
0.0364, 0.6952, 8.0525, 0.0021, 100.0000, 81.2905
0.0206, 0.6915, 8.1358, 0.0030, 100.0000, 82.3512
0.0000, 0.6911, 8.0372, 0.0015, 100.0000, 75.1621
0.0000, 0.6823, 8.0003, 0.0017, 100.0000, 82.1744
0.0001, 0.6935, 8.0754, 0.0017, 100.0000, 80.6128
-0.0000, 0.6932, 8.0019, 0.0011, 100.0000, 82.5280
0.0003, 0.6940, 7.9826, 0.0007, 100.0000, 83.5887
-0.0000, 0.6915, 7.9377, 0.0007, 100.0000, 82.9994
0.0000, 0.7003, 7.9019, 0.0012, 100.0000, 82.4985
0.0003, 0.6955, 7.9219, 0.0014, 99.9116, 78.3736
0.0084, 0.6933, 8.0084, 0.0014, 100.0000, 80.4361
0.0001, 0.6911, 8.0121, 0.0014, 100.0000, 82.4985
