0.5367, 0.6238, 81.5052, 77.0772
0.2283, 0.5694, 95.8540, 79.1691
0.1165, 0.6031, 98.5710, 77.0772
0.0507, 0.6549, 99.1098, 73.8362
0.0253, 0.6470, 99.6212, 69.3282
0.0713, 0.6387, 99.7769, 69.2693
0.0096, 0.6317, 99.9432, 70.2416
0.0048, 0.6403, 99.9937, 70.8603
0.0033, 0.6580, 99.9621, 70.3300
0.0024, 0.6638, 100.0000, 71.5380
0.0016, 0.6752, 100.0000, 72.6871
0.2287, 0.6633, 99.8211, 72.1862
0.0102, 0.6404, 100.0000, 72.8049
0.0046, 0.6520, 100.0000, 73.1291
0.0029, 0.6541, 100.0000, 73.3942
0.0020, 0.6595, 100.0000, 73.4237
0.0015, 0.6657, 100.0000, 73.5121
0.0013, 0.6769, 100.0000, 71.5380
0.0008, 0.6832, 100.0000, 71.4791
0.0008, 0.6918, 100.0000, 74.2781
0.0008, 0.6948, 100.0000, 72.9817
0.0006, 0.6951, 100.0000, 75.0737
0.0008, 0.7064, 100.0000, 73.6889
0.0008, 0.7200, 100.0000, 74.2781
0.1819, 0.6832, 100.0000, 76.3406
0.0035, 0.6685, 100.0000, 74.7496
0.0023, 0.6692, 100.0000, 75.2504
0.0017, 0.6729, 100.0000, 74.7790
0.0013, 0.6750, 100.0000, 73.1585
0.0010, 0.6750, 100.0000, 73.0407
0.0007, 0.6814, 100.0000, 74.1308
0.0008, 0.6911, 100.0000, 73.0407
0.0242, 0.6843, 100.0000, 73.4237
0.0013, 0.6782, 100.0000, 71.6264
0.0009, 0.6884, 100.0000, 70.7130
0.0009, 0.6928, 100.0000, 68.9157
0.0007, 0.7061, 99.9958, 72.5398
0.1228, 0.7063, 99.8379, 72.7166
0.0052, 0.6743, 100.0000, 72.8639
0.0021, 0.6865, 100.0000, 73.4826
0.0046, 0.6890, 99.9747, 72.0094
0.0014, 0.6796, 100.0000, 71.7443
0.0009, 0.6867, 100.0000, 71.2139
0.0008, 0.6835, 100.0000, 70.4773
0.0008, 0.6937, 100.0000, 70.4773
0.0008, 0.6914, 100.0000, 69.7702
0.1412, 0.6833, 100.0000, 71.3023
0.0017, 0.6694, 100.0000, 71.0961
0.0013, 0.6859, 100.0000, 69.2104
0.0010, 0.6906, 100.0000, 70.6836
0.0009, 0.6866, 100.0000, 69.8586
0.0008, 0.7033, 100.0000, 71.5969
0.0005, 0.7050, 100.0000, 69.3577
0.0006, 0.6959, 100.0000, 70.2711
0.0005, 0.6989, 100.0000, 70.6836
0.0007, 0.7037, 100.0000, 72.5103
0.0007, 0.7065, 100.0000, 75.9870
0.0008, 0.6998, 99.8885, 79.0807
0.1862, 0.6627, 99.9853, 79.9941
0.0017, 0.6622, 100.0000, 79.4343
0.0014, 0.6628, 100.0000, 78.7272
0.0011, 0.6775, 100.0000, 80.8486
0.0011, 0.6919, 100.0000, 79.9941
0.0013, 0.6945, 100.0000, 81.0253
0.0010, 0.7056, 100.0000, 81.9093
0.0007, 0.7036, 100.0000, 80.9959
0.0009, 0.7076, 100.0000, 85.7985
0.0007, 0.7055, 100.0000, 83.5592
0.0006, 0.7146, 100.0000, 85.2387
0.0862, 0.6889, 99.4633, 82.1450
0.0023, 0.6805, 100.0000, 82.8816
0.0009, 0.6767, 100.0000, 83.0289
0.0007, 0.6921, 100.0000, 80.4950
0.0005, 0.6838, 100.0000, 81.2905
0.0007, 0.6948, 100.0000, 79.9057
0.0010, 0.6977, 100.0000, 79.4343
0.0009, 0.6886, 100.0000, 81.6146
0.0408, 0.6925, 99.9263, 80.2004
0.0015, 0.6728, 100.0000, 80.2593
0.0008, 0.6831, 100.0000, 81.7325
0.0007, 0.6891, 99.9790, 81.2316
0.0014, 0.6873, 96.7001, 76.0754
0.0149, 0.6764, 100.0000, 81.9682
0.0007, 0.6895, 100.0000, 80.2887
0.0006, 0.6927, 100.0000, 82.3217
0.0014, 0.6986, 100.0000, 82.3807
0.0005, 0.6983, 100.0000, 86.0931
0.0004, 0.7037, 100.0000, 84.1485
0.0004, 0.7007, 100.0000, 78.3441
0.1022, 0.7028, 99.6675, 79.4932
0.0038, 0.6825, 99.9895, 80.5245
0.0011, 0.6788, 100.0000, 81.8503
0.0007, 0.6781, 100.0000, 81.0843
0.0006, 0.6818, 100.0000, 81.5852
0.0006, 0.6902, 100.0000, 80.7307
0.0004, 0.6857, 100.0000, 80.4066
0.0008, 0.6854, 100.0000, 80.4655
0.0090, 0.6967, 100.0000, 78.2852
0.0005, 0.6907, 100.0000, 77.7843
0.0004, 0.6845, 100.0000, 76.1344
0.0003, 0.6834, 100.0000, 75.6629
0.0004, 0.6969, 100.0000, 74.8674
0.0004, 0.6964, 100.0000, 74.8969
0.0004, 0.6928, 100.0000, 69.8586
0.0007, 0.7060, 100.0000, 70.8898
0.0155, 0.7085, 88.8206, 73.4826
0.1501, 0.6714, 99.9895, 74.1603
0.0008, 0.6667, 100.0000, 76.1933
0.0009, 0.6716, 100.0000, 76.4585
0.0007, 0.6742, 100.0000, 75.4862
0.0005, 0.6831, 100.0000, 75.6629
0.0004, 0.6917, 99.9937, 76.7826
0.0007, 0.6876, 100.0000, 75.2210
0.0006, 0.6894, 99.9726, 74.4255
0.0006, 0.6939, 100.0000, 77.2834
0.0006, 0.7034, 100.0000, 75.0442
0.0004, 0.6903, 100.0000, 75.2210
0.0006, 0.6979, 99.4633, 69.5934
0.0013, 0.6960, 99.9684, 64.8497
0.0837, 0.6939, 99.9832, 64.2605
0.0016, 0.6764, 100.0000, 64.4667
0.0009, 0.6797, 100.0000, 67.0890
0.0007, 0.6927, 99.9768, 70.2121
0.0007, 0.6904, 99.9790, 71.5969
0.0006, 0.6797, 99.9411, 70.6541
0.0038, 0.6848, 100.0000, 74.8674
0.0005, 0.6908, 99.9937, 72.6576
0.0007, 0.6865, 100.0000, 74.2781
0.0009, 0.6882, 99.9811, 76.5763
0.0005, 0.6935, 100.0000, 67.5604
0.0004, 0.6898, 100.0000, 71.5085
0.0012, 0.6966, 100.0000, 69.1809
0.1436, 0.6962, 100.0000, 69.8291
0.0012, 0.6746, 100.0000, 70.7130
0.0009, 0.6712, 100.0000, 72.1273
0.0007, 0.6749, 99.9811, 72.4808
0.0006, 0.6804, 99.9916, 70.6246
0.0008, 0.6868, 100.0000, 66.2345
0.0007, 0.6945, 100.0000, 64.6730
0.0005, 0.6943, 99.9621, 66.4997
0.0006, 0.6967, 100.0000, 66.7649
0.0012, 0.6964, 100.0000, 66.7649
0.0003, 0.6945, 100.0000, 67.5309
0.0003, 0.6967, 100.0000, 66.7943
0.0005, 0.6995, 99.9600, 68.2381
0.0003, 0.6975, 99.9411, 69.5050
0.0656, 0.6924, 100.0000, 69.5934
0.0007, 0.6902, 100.0000, 73.6594
0.0006, 0.6914, 100.0000, 71.8621
0.0005, 0.6937, 100.0000, 71.5085
0.0005, 0.6954, 100.0000, 71.1255
0.0006, 0.6922, 100.0000, 70.2711
0.0004, 0.6978, 100.0000, 68.5622
0.0003, 0.6952, 100.0000, 69.2398
0.1131, 0.7026, 99.5475, 72.3925
0.0036, 0.6815, 100.0000, 71.7737
0.0005, 0.6865, 100.0000, 71.2139
0.0003, 0.6854, 100.0000, 71.5085
0.0004, 0.6861, 100.0000, 72.3335
0.0003, 0.6873, 100.0000, 72.2746
0.0002, 0.6857, 100.0000, 71.3907
0.0003, 0.6882, 100.0000, 71.3023
0.0004, 0.6882, 100.0000, 69.7996
0.0003, 0.6880, 100.0000, 70.3005
0.0003, 0.6919, 100.0000, 69.7113
0.0002, 0.6940, 100.0000, 68.7390
0.0004, 0.6960, 100.0000, 69.1809
0.0002, 0.6937, 100.0000, 72.5398
0.0002, 0.6974, 100.0000, 70.0354
0.0007, 0.6961, 100.0000, 67.4131
0.0569, 0.6781, 99.9937, 69.0041
