0.9447, 0.6320, 80.7993, 54.0865
0.4189, 0.5644, 91.4062, 57.8125
0.2313, 0.5324, 97.5661, 61.5385
0.1056, 0.4585, 99.0385, 56.8510
0.0400, 0.4324, 99.3389, 62.7404
0.0286, 0.4091, 100.0000, 62.2596
0.0144, 0.4128, 100.0000, 62.2596
0.0095, 0.4083, 100.0000, 62.6202
0.0071, 0.4278, 100.0000, 63.9423
0.0058, 0.4943, 100.0000, 65.2644
0.0050, 0.5455, 100.0000, 66.1058
0.0037, 0.5867, 100.0000, 66.2260
0.0035, 0.6247, 100.0000, 64.1827
0.0029, 0.6372, 100.0000, 64.6635
0.0026, 0.6235, 100.0000, 66.1058
0.0024, 0.6426, 100.0000, 66.2260
0.0022, 0.6406, 100.0000, 65.2644
0.0020, 0.6727, 100.0000, 65.2644
0.0017, 0.6740, 100.0000, 65.2644
0.0018, 0.6576, 100.0000, 65.2644
0.0014, 0.6806, 100.0000, 65.2644
0.0016, 0.6770, 100.0000, 65.2644
0.0017, 0.6855, 100.0000, 65.2644
0.0016, 0.7020, 100.0000, 72.8365
0.0015, 0.7022, 100.0000, 74.1587
0.0016, 0.6856, 100.0000, 74.7596
0.0013, 0.6686, 100.0000, 74.7596
0.0012, 0.6823, 100.0000, 71.9952
0.0011, 0.7002, 100.0000, 65.7452
0.0009, 0.6917, 100.0000, 67.3077
0.0011, 0.6805, 100.0000, 66.3462
0.0009, 0.6722, 100.0000, 68.3894
0.0008, 0.6872, 100.0000, 73.0769
0.0008, 0.6995, 100.0000, 73.6779
0.0008, 0.7058, 100.0000, 75.3606
0.0008, 0.7085, 100.0000, 76.0817
0.0008, 0.7083, 100.0000, 77.4038
0.0007, 0.7032, 100.0000, 75.9615
0.0008, 0.6835, 100.0000, 73.5577
0.0008, 0.6842, 100.0000, 72.5962
0.0008, 0.7005, 100.0000, 69.9519
0.0007, 0.7032, 100.0000, 70.9135
0.0005, 0.7019, 100.0000, 72.1154
0.0004, 0.7015, 100.0000, 75.1202
0.0005, 0.6981, 100.0000, 73.1971
0.0005, 0.7087, 100.0000, 74.1587
0.0005, 0.7023, 100.0000, 84.4952
0.0004, 0.7042, 100.0000, 83.4135
0.0005, 0.7136, 100.0000, 71.8750
0.0005, 0.7131, 100.0000, 73.7981
0.0006, 0.6967, 100.0000, 73.0769
0.0006, 0.6987, 100.0000, 83.0529
0.0007, 0.7132, 100.0000, 78.4856
0.0005, 0.7090, 100.0000, 76.8029
0.0006, 0.7062, 100.0000, 81.0096
0.0006, 0.6919, 100.0000, 72.2356
0.0006, 0.7020, 99.6695, 50.6010
0.3595, 0.6891, 100.0000, 52.8846
0.0009, 0.6364, 100.0000, 52.8846
0.0006, 0.6176, 100.0000, 56.0096
0.0007, 0.5990, 100.0000, 59.0144
0.0008, 0.6053, 100.0000, 75.1202
0.0010, 0.6127, 100.0000, 75.8413
0.0008, 0.6296, 100.0000, 77.1635
0.0006, 0.6295, 100.0000, 76.4423
0.0005, 0.6142, 100.0000, 74.5192
0.0004, 0.6217, 100.0000, 75.2404
0.0004, 0.6388, 100.0000, 81.3702
0.0004, 0.6446, 100.0000, 79.9279
0.0005, 0.6756, 100.0000, 73.7981
0.0008, 0.6773, 100.0000, 77.6442
0.0012, 0.6801, 100.0000, 74.7596
0.0010, 0.7008, 100.0000, 64.4231
0.0011, 0.6866, 100.0000, 65.0240
0.0011, 0.6750, 100.0000, 68.3894
0.0015, 0.6921, 100.0000, 65.3846
0.0007, 0.6960, 100.0000, 65.7452
0.0007, 0.7102, 100.0000, 66.8269
0.0006, 0.7083, 100.0000, 66.4663
0.0004, 0.6949, 100.0000, 68.3894
0.0004, 0.6883, 100.0000, 66.3462
0.0005, 0.6853, 100.0000, 77.0433
0.0004, 0.6685, 100.0000, 77.0433
0.0004, 0.6565, 100.0000, 73.0769
0.0005, 0.6623, 100.0000, 75.0000
0.0005, 0.6745, 100.0000, 71.7548
0.0004, 0.6813, 100.0000, 71.7548
0.0007, 0.6787, 100.0000, 71.7548
0.0003, 0.6749, 100.0000, 71.7548
0.0003, 0.6828, 100.0000, 74.0385
0.0004, 0.6941, 100.0000, 68.9904
0.0005, 0.7008, 100.0000, 65.1442
0.0003, 0.7029, 100.0000, 68.7500
0.0003, 0.6937, 100.0000, 68.7500
0.0003, 0.7105, 100.0000, 67.4279
0.0013, 0.7110, 100.0000, 68.3894
0.0004, 0.7013, 100.0000, 69.4712
0.0004, 0.6899, 100.0000, 71.1538
0.0003, 0.6956, 100.0000, 67.0673
0.0003, 0.7087, 100.0000, 67.6683
0.0003, 0.6997, 100.0000, 66.2260
0.0004, 0.6946, 100.0000, 68.5096
0.0005, 0.6876, 100.0000, 68.5096
0.0007, 0.7065, 100.0000, 63.2212
0.0008, 0.7129, 99.1587, 68.5096
0.0009, 0.6901, 100.0000, 68.5096
0.0004, 0.6892, 100.0000, 63.1010
0.0003, 0.6826, 100.0000, 66.9471
0.0005, 0.6891, 100.0000, 68.5096
0.0005, 0.6826, 100.0000, 70.5529
0.0870, 0.6885, 93.3594, 67.4279
0.0861, 0.6665, 100.0000, 71.1538
0.0009, 0.6728, 100.0000, 74.8798
0.0009, 0.6981, 100.0000, 69.5913
0.0010, 0.7081, 100.0000, 69.5913
0.0006, 0.6787, 100.0000, 69.5913
0.0004, 0.6705, 100.0000, 71.7548
0.0004, 0.6793, 100.0000, 74.8798
0.0004, 0.6870, 100.0000, 74.8798
0.0005, 0.6703, 100.0000, 72.8365
0.0006, 0.6740, 100.0000, 69.5913
0.0004, 0.6912, 100.0000, 69.5913
0.0003, 0.6972, 100.0000, 71.3942
0.0003, 0.6935, 100.0000, 71.3942
0.0003, 0.6946, 100.0000, 68.5096
0.0004, 0.6936, 100.0000, 71.0337
0.0004, 0.6896, 100.0000, 72.4760
0.0007, 0.6904, 100.0000, 72.1154
0.0006, 0.6937, 100.0000, 73.5577
0.0007, 0.6981, 100.0000, 72.9567
0.0005, 0.7116, 100.0000, 71.6346
0.0006, 0.6991, 100.0000, 70.0721
0.0004, 0.6949, 100.0000, 71.7548
0.0005, 0.6967, 100.0000, 62.8606
0.0004, 0.7046, 100.0000, 64.9038
0.0005, 0.7084, 100.0000, 64.3029
0.0005, 0.7010, 100.0000, 62.8606
0.0004, 0.6946, 100.0000, 62.8606
0.0004, 0.6979, 100.0000, 62.6202
0.0005, 0.6975, 100.0000, 60.5769
0.0006, 0.7022, 100.0000, 60.5769
0.0005, 0.7021, 100.0000, 62.3798
0.0004, 0.6939, 100.0000, 69.4712
0.0003, 0.6941, 100.0000, 69.1106
0.0004, 0.7065, 100.0000, 68.7500
0.0002, 0.6946, 100.0000, 67.6683
0.0003, 0.6922, 100.0000, 62.9808
