4.2255, 0.6643, 18.4843, 0.0225, 35.7143, 47.9567
4.7148, 0.6112, 25.6732, 0.0119, 42.6339, 52.2837
4.2696, 0.5792, 18.2556, 0.0151, 44.0934, 45.7933
4.0108, 0.5800, 16.3237, 0.0099, 47.6648, 43.2692
3.6726, 0.5694, 12.5237, 0.0287, 49.8025, 40.1442
2.7357, 0.5637, 9.6699, 0.0330, 47.2785, 30.6490
2.1227, 0.5557, 8.8733, 0.0818, 48.6693, 44.2308
1.5340, 0.5648, 8.2736, 0.1318, 48.0426, 31.2500
1.1761, 0.5391, 8.0475, 0.1550, 51.3736, 47.1154
1.0865, 0.5356, 7.9812, 0.1310, 57.2545, 47.1154
0.9215, 0.5219, 7.9437, 0.1637, 64.8695, 45.4327
0.8125, 0.5079, 7.9204, 0.1551, 65.1528, 47.1154
0.8499, 0.4990, 7.9225, 0.1452, 62.7146, 48.6779
0.6797, 0.4941, 7.9060, 0.1334, 77.1463, 52.0433
0.6331, 0.4883, 7.9059, 0.1117, 77.0519, 48.9183
0.5753, 0.4614, 7.9101, 0.1172, 78.0649, 43.9904
0.4344, 0.4349, 7.9013, 0.1055, 87.3626, 52.2837
0.3795, 0.4438, 7.9011, 0.0991, 85.0790, 52.1635
0.4257, 0.4154, 7.8935, 0.1228, 89.8867, 58.2933
0.3145, 0.4108, 7.8894, 0.0909, 91.4749, 49.5192
0.3881, 0.4274, 7.8938, 0.0760, 88.7706, 49.8798
0.3061, 0.4039, 7.8992, 0.0744, 90.9083, 47.7163
0.3664, 0.3947, 7.8972, 0.0789, 93.1147, 49.8798
0.2903, 0.3999, 7.8944, 0.0919, 95.3812, 48.0769
0.2442, 0.3845, 7.8942, 0.0830, 92.9172, 58.2933
0.1839, 0.3785, 7.9048, 0.0833, 95.3383, 43.9904
0.1830, 0.3852, 7.8929, 0.0714, 93.8015, 48.6779
0.1998, 0.3699, 7.8972, 0.0593, 96.3513, 44.1106
0.1775, 0.3548, 7.8978, 0.0579, 93.1920, 50.1202
0.2666, 0.3825, 7.8955, 0.0688, 95.5786, 50.0000
0.2032, 0.3698, 7.8843, 0.0749, 97.7764, 42.7885
0.1774, 0.3622, 7.8840, 0.0567, 97.4588, 50.2404
0.1503, 0.3662, 7.8853, 0.0717, 98.0426, 40.9856
0.0968, 0.3561, 7.8835, 0.0617, 97.0810, 50.0000
0.1243, 0.3594, 7.8848, 0.0537, 98.2315, 44.9519
0.1331, 0.3535, 7.9040, 0.0391, 95.3726, 48.3173
0.5489, 0.3489, 7.8987, 0.0391, 78.0563, 51.5625
1.2594, 0.4542, 7.9298, 0.0806, 81.3959, 46.6346
0.3558, 0.3696, 7.8953, 0.1137, 96.8235, 45.4327
0.1351, 0.3840, 7.8860, 0.0703, 97.3472, 45.4327
0.1194, 0.3633, 7.8837, 0.0390, 98.5920, 45.4327
0.0739, 0.3947, 7.8787, 0.0330, 98.7723, 45.4327
0.0806, 0.3555, 7.8815, 0.0340, 98.2229, 47.2356
0.0614, 0.3525, 7.8853, 0.0279, 99.0385, 45.4327
0.0268, 0.3736, 7.8759, 0.0239, 98.5319, 45.4327
0.0477, 0.3707, 7.8901, 0.0218, 98.6607, 45.4327
0.0531, 0.3670, 7.8912, 0.0168, 99.1243, 45.4327
0.1028, 0.3693, 7.8944, 0.0219, 98.0683, 45.4327
0.0963, 0.3529, 7.8903, 0.0200, 98.9870, 45.4327
0.0600, 0.3513, 7.8880, 0.0243, 99.2960, 45.4327
0.0673, 0.3717, 7.8901, 0.0168, 99.1071, 45.4327
0.0431, 0.3768, 7.8878, 0.0106, 98.9183, 45.4327
0.0388, 0.3621, 7.8859, 0.0090, 99.5021, 45.4327
0.0317, 0.3774, 7.8829, 0.0080, 99.1243, 45.4327
0.0313, 0.3620, 7.8899, 0.0080, 98.3946, 45.4327
0.0245, 0.3736, 7.8929, 0.0069, 99.6823, 45.4327
0.0590, 0.3639, 7.8911, 0.0097, 99.3647, 45.4327
0.0730, 0.3450, 7.8949, 0.0066, 99.5450, 46.6346
0.0236, 0.3697, 7.8858, 0.0088, 99.2102, 45.4327
0.0317, 0.3843, 7.9043, 0.0092, 98.9440, 46.6346
0.0199, 0.3659, 7.8979, 0.0076, 99.5021, 45.4327
0.0355, 0.3930, 7.8902, 0.0061, 99.7081, 45.4327
0.0391, 0.3658, 7.8863, 0.0114, 98.6178, 45.4327
0.6512, 0.4314, 7.9077, 0.0366, 88.0666, 45.4327
0.2564, 0.4235, 7.8826, 0.0429, 98.8582, 45.4327
0.0308, 0.4207, 7.8682, 0.0132, 99.4677, 45.4327
0.0314, 0.3905, 7.8666, 0.0110, 99.8111, 45.4327
0.0826, 0.4053, 7.8727, 0.0103, 98.6779, 47.2356
0.2519, 0.4909, 7.9082, 0.0187, 97.9138, 49.5192
0.0396, 0.4442, 7.8689, 0.0132, 99.8884, 45.4327
0.0163, 0.4358, 7.8628, 0.0082, 100.0000, 46.6346
0.0075, 0.4214, 7.8590, 0.0058, 100.0000, 45.4327
0.0062, 0.4396, 7.8782, 0.0041, 100.0000, 45.4327
0.0054, 0.4475, 7.8697, 0.0035, 100.0000, 45.4327
0.0041, 0.4508, 7.8642, 0.0034, 100.0000, 45.4327
0.0028, 0.4599, 7.8622, 0.0033, 100.0000, 45.4327
0.0028, 0.4555, 7.8590, 0.0020, 99.7081, 45.4327
0.0021, 0.4639, 7.8785, 0.0013, 100.0000, 45.4327
0.0027, 0.4775, 7.8670, 0.0019, 100.0000, 45.4327
0.0023, 0.4665, 7.8606, 0.0016, 100.0000, 45.4327
0.0023, 0.4617, 7.8633, 0.0016, 100.0000, 45.4327
0.0045, 0.4684, 7.8610, 0.0014, 99.9485, 45.4327
0.0031, 0.4650, 7.8633, 0.0018, 100.0000, 45.4327
0.0026, 0.4911, 7.8630, 0.0010, 100.0000, 45.4327
0.0023, 0.4799, 7.8727, 0.0013, 100.0000, 45.4327
0.0023, 0.4847, 7.8723, 0.0022, 100.0000, 45.4327
0.0018, 0.5006, 7.8787, 0.0011, 100.0000, 45.4327
0.0020, 0.5110, 7.8559, 0.0011, 100.0000, 45.4327
0.0012, 0.5315, 7.8700, 0.0026, 100.0000, 45.4327
0.0024, 0.5404, 7.8619, 0.0007, 100.0000, 45.4327
0.0023, 0.5577, 7.8700, 0.0010, 100.0000, 45.4327
0.0014, 0.5729, 7.8644, 0.0017, 100.0000, 45.4327
0.0037, 0.5698, 7.8699, 0.0024, 100.0000, 45.4327
0.0020, 0.5887, 7.8847, 0.0015, 100.0000, 45.4327
0.0013, 0.5729, 7.8643, 0.0008, 100.0000, 45.4327
0.0011, 0.5817, 7.8602, 0.0009, 100.0000, 45.4327
0.0011, 0.5972, 7.8620, 0.0009, 100.0000, 45.4327
0.0007, 0.5992, 7.8843, 0.0006, 100.0000, 45.4327
0.0028, 0.5915, 7.8630, 0.0017, 100.0000, 45.4327
0.0018, 0.5920, 7.8507, 0.0008, 100.0000, 45.4327
0.0015, 0.5968, 7.8572, 0.0007, 100.0000, 45.4327
0.0009, 0.5942, 7.8670, 0.0012, 100.0000, 45.4327
0.0011, 0.5918, 7.8689, 0.0009, 100.0000, 45.4327
0.0008, 0.5860, 7.8527, 0.0006, 100.0000, 45.4327
0.0008, 0.5868, 7.8667, 0.0007, 100.0000, 45.4327
0.0006, 0.5905, 7.8536, 0.0007, 100.0000, 45.4327
0.0007, 0.5904, 7.8730, 0.0010, 100.0000, 45.4327
0.0008, 0.5965, 7.8567, 0.0004, 100.0000, 45.4327
0.0009, 0.5946, 7.8580, 0.0004, 100.0000, 45.4327
0.0009, 0.5921, 7.8660, 0.0007, 100.0000, 45.4327
0.0008, 0.5998, 7.8505, 0.0007, 100.0000, 45.4327
0.0008, 0.5790, 7.8507, 0.0005, 100.0000, 45.4327
0.0005, 0.5840, 7.8469, 0.0008, 100.0000, 45.4327
0.0008, 0.5855, 7.8386, 0.0014, 100.0000, 45.4327
0.0014, 0.5659, 7.8521, 0.0012, 100.0000, 42.3077
0.0822, 0.7140, 7.8565, 0.0119, 70.8620, 53.7260
3.3603, 0.6988, 10.4100, 0.0435, 37.8348, 37.6202
3.1942, 0.6767, 9.6820, 0.0431, 45.4584, 37.3798
1.8458, 0.6311, 8.3575, 0.0851, 50.9444, 44.9519
0.9850, 0.6128, 8.2642, 0.1183, 41.2431, 49.5192
1.0131, 0.5999, 8.0881, 0.0968, 60.6198, 61.7788
0.9031, 0.5930, 8.0259, 0.0962, 43.2864, 42.7885
0.7814, 0.5784, 8.0175, 0.0889, 70.4413, 55.8894
0.7364, 0.5678, 8.0288, 0.0782, 55.8293, 41.1058
0.6945, 0.5529, 8.0171, 0.0661, 77.2407, 52.7644
0.5896, 0.5491, 7.9905, 0.0646, 78.9749, 49.7596
0.5472, 0.5469, 7.9424, 0.0599, 80.1597, 48.3173
0.4271, 0.5440, 7.9749, 0.0598, 75.1202, 36.6587
0.3892, 0.5117, 7.9339, 0.0633, 83.7483, 30.6490
0.2858, 0.5092, 7.9209, 0.0581, 89.5175, 43.0288
0.3016, 0.5016, 7.9288, 0.0626, 92.4451, 33.1731
0.2375, 0.5014, 7.9034, 0.0485, 95.2266, 36.7788
0.2056, 0.4891, 7.9061, 0.0406, 94.9863, 36.8990
0.1503, 0.4809, 7.9203, 0.0230, 95.8963, 31.3702
0.1006, 0.4581, 7.9170, 0.0245, 97.9653, 33.1731
0.0931, 0.4663, 7.9158, 0.0150, 98.2658, 31.3702
0.1896, 0.4547, 7.9215, 0.0294, 91.4663, 40.5048
0.2545, 0.4845, 7.8920, 0.0321, 97.7249, 51.5625
0.0775, 0.4999, 7.8684, 0.0246, 98.4804, 51.5625
0.0497, 0.4884, 7.8741, 0.0243, 99.4248, 51.5625
0.0274, 0.4782, 7.8686, 0.0087, 98.9354, 51.5625
0.0321, 0.4724, 7.8785, 0.0098, 99.4591, 51.5625
0.0406, 0.4753, 7.8844, 0.0109, 99.5536, 51.5625
0.0449, 0.4718, 7.8880, 0.0091, 98.8668, 51.5625
0.0295, 0.4685, 7.8581, 0.0087, 99.2102, 51.5625
0.0356, 0.4640, 7.8782, 0.0083, 99.6566, 51.5625
0.0321, 0.4710, 7.8690, 0.0112, 97.3300, 51.5625
0.0795, 0.4775, 7.8831, 0.0111, 99.7167, 51.5625
0.0196, 0.4693, 7.8609, 0.0057, 99.2531, 51.5625
0.0190, 0.4631, 7.8655, 0.0054, 99.9227, 51.5625
0.0088, 0.4788, 7.8620, 0.0028, 100.0000, 51.5625
0.0076, 0.4694, 7.8714, 0.0024, 100.0000, 51.5625
0.0080, 0.4636, 7.8633, 0.0020, 100.0000, 51.5625
0.0037, 0.4765, 7.8606, 0.0022, 100.0000, 51.5625
0.0065, 0.4744, 7.8674, 0.0029, 100.0000, 51.5625
0.0042, 0.4576, 7.8679, 0.0022, 99.8970, 51.5625
0.0029, 0.4634, 7.8721, 0.0013, 100.0000, 51.5625
0.0028, 0.4728, 7.8667, 0.0013, 100.0000, 51.5625
0.0034, 0.4849, 7.8592, 0.0027, 100.0000, 51.5625
0.0034, 0.4768, 7.8693, 0.0009, 100.0000, 51.5625
0.0025, 0.4815, 7.8605, 0.0015, 100.0000, 51.5625
0.0026, 0.4918, 7.8619, 0.0019, 100.0000, 51.5625
0.0031, 0.5048, 7.8656, 0.0035, 100.0000, 51.5625
0.0039, 0.4938, 7.8584, 0.0015, 100.0000, 51.5625
0.0025, 0.5290, 7.8591, 0.0013, 100.0000, 51.5625
0.0021, 0.5247, 7.8493, 0.0017, 100.0000, 51.5625
0.0014, 0.5180, 7.8489, 0.0012, 100.0000, 51.5625
0.0029, 0.5241, 7.8708, 0.0028, 100.0000, 51.5625
0.0030, 0.5428, 7.8598, 0.0010, 100.0000, 51.5625
0.0035, 0.5534, 7.8532, 0.0030, 100.0000, 51.5625
0.8886, 0.6163, 7.9069, 0.0457, 69.2050, 51.8029
0.5580, 0.6303, 7.8521, 0.0484, 94.9863, 53.3654
0.1373, 0.5990, 7.8364, 0.0110, 96.8407, 51.5625
0.0585, 0.5733, 7.8373, 0.0067, 99.1758, 51.5625
0.0286, 0.5661, 7.8375, 0.0056, 99.3389, 51.5625
0.0381, 0.5543, 7.8367, 0.0079, 98.9955, 51.5625
