7.1253, 0.5481, 10.4221, 0.0085, 60.2534, 54.8615
1.4073, 0.5155, 8.7655, 0.0455, 100.0000, 64.7319
0.0219, 0.4320, 8.0596, 0.0538, 100.0000, 61.3730
0.0013, 0.4211, 8.0437, 0.0480, 100.0000, 60.4891
0.0011, 0.4964, 8.0194, 0.0406, 100.0000, 63.4944
0.0009, 0.6955, 7.9958, 0.0497, 100.0000, 65.9694
0.0012, 0.8332, 7.9684, 0.0459, 100.0000, 62.1391
0.0007, 0.7027, 7.9486, 0.0326, 100.0000, 63.2292
0.0005, 0.6511, 7.9366, 0.0209, 100.0000, 60.6364
0.0004, 0.6007, 7.9114, 0.0155, 100.0000, 60.1061
0.0004, 0.6308, 7.8960, 0.0199, 100.0000, 63.4060
0.0004, 0.6765, 7.8951, 0.0176, 100.0000, 71.9210
0.0004, 0.6722, 7.9117, 0.0091, 100.0000, 72.3630
0.0003, 0.6717, 7.8917, 0.0080, 100.0000, 72.5692
0.0004, 0.6905, 7.8780, 0.0078, 100.0000, 73.5121
0.0003, 0.6977, 7.8945, 0.0073, 100.0000, 74.7790
0.3535, 0.6982, 7.9318, 0.0093, 49.9411, 29.9057
1.0589, 0.6666, 7.9203, 0.0805, 98.1732, 46.5822
0.0176, 0.6338, 7.9778, 0.0396, 100.0000, 44.7260
0.0042, 0.6187, 7.9966, 0.0278, 100.0000, 43.9305
0.0025, 0.6290, 7.9685, 0.0240, 100.0000, 43.6064
0.0019, 0.6638, 7.9520, 0.0239, 100.0000, 43.4885
0.0018, 0.6847, 7.9407, 0.0172, 100.0000, 44.2251
0.0015, 0.7068, 7.9824, 0.0153, 100.0000, 49.6170
0.6142, 0.7057, 8.0706, 0.0218, 79.5227, 36.1815
0.5944, 0.6790, 7.9515, 0.0374, 100.0000, 37.1833
0.0024, 0.6710, 7.9342, 0.0191, 100.0000, 39.0689
0.0012, 0.7086, 7.9368, 0.0169, 100.0000, 30.5539
0.0007, 0.6628, 7.9378, 0.0108, 100.0000, 28.5209
0.0005, 0.6722, 7.9268, 0.0091, 100.0000, 28.6682
0.0005, 0.6907, 7.9272, 0.0056, 100.0000, 30.0530
0.0006, 0.6860, 7.9153, 0.0060, 100.0000, 29.4932
0.0026, 0.6836, 7.9120, 0.0094, 100.0000, 29.3754
0.0004, 0.6937, 7.8856, 0.0072, 100.0000, 26.4290
0.0004, 0.6920, 7.9303, 0.0046, 100.0000, 29.5522
0.0003, 0.6994, 7.9665, 0.0047, 100.0000, 28.5798
0.2885, 0.6886, 8.1291, 0.0089, 92.8698, 29.4638
0.0050, 0.6741, 8.2324, 0.0083, 100.0000, 30.1120
0.0003, 0.6685, 8.1490, 0.0042, 100.0000, 28.3736
0.0002, 0.6787, 8.0285, 0.0036, 100.0000, 29.9941
0.0001, 0.6832, 7.9231, 0.0040, 100.0000, 26.3406
0.0003, 0.6976, 7.9507, 0.0036, 100.0000, 30.0825
0.0098, 0.7012, 7.9461, 0.0028, 100.0000, 30.1414
0.0011, 0.7018, 7.9226, 0.0041, 100.0000, 31.5262
0.0001, 0.7007, 8.0234, 0.0050, 100.0000, 32.6753
0.0003, 0.6922, 7.9761, 0.0053, 100.0000, 28.9629
0.2544, 0.6949, 8.0956, 0.0066, 100.0000, 36.5351
0.0001, 0.6694, 8.0475, 0.0073, 100.0000, 37.4779
0.0003, 0.6804, 8.0205, 0.0058, 100.0000, 35.3565
0.0004, 0.6781, 8.0456, 0.0053, 100.0000, 33.0878
0.1110, 0.6763, 8.0942, 0.0048, 100.0000, 30.3771
0.0000, 0.6765, 7.9340, 0.0023, 100.0000, 30.1414
0.0001, 0.6860, 7.8660, 0.0026, 100.0000, 29.6111
0.0001, 0.6934, 7.8599, 0.0020, 100.0000, 29.5816
0.0001, 0.6922, 7.8661, 0.0031, 100.0000, 29.0807
0.0002, 0.6939, 7.8614, 0.0026, 100.0000, 29.5522
0.0004, 0.7010, 7.9252, 0.0041, 100.0000, 34.5021
0.0007, 0.7006, 8.0222, 0.0041, 100.0000, 34.8556
0.0001, 0.6998, 8.0396, 0.0029, 100.0000, 34.9440
0.0006, 0.6919, 8.0239, 0.0067, 100.0000, 33.6771
0.0005, 0.7021, 7.9099, 0.0037, 100.0000, 37.4190
0.0005, 0.7031, 8.0510, 0.0047, 100.0000, 39.7171
0.0003, 0.7175, 8.0790, 0.0040, 100.0000, 41.8975
0.0007, 0.6898, 7.9822, 0.0036, 100.0000, 42.2805
0.0007, 0.7050, 8.1998, 0.0033, 100.0000, 39.0689
0.0002, 0.7031, 8.2946, 0.0028, 100.0000, 39.5698
0.0002, 0.7067, 8.2224, 0.0046, 100.0000, 37.1833
0.0934, 0.6983, 8.5341, 0.0027, 100.0000, 30.5834
0.0001, 0.6667, 8.6243, 0.0028, 100.0000, 42.7225
0.0001, 0.7000, 8.1730, 0.0026, 100.0000, 38.2734
0.0021, 0.7010, 8.0259, 0.0046, 100.0000, 48.4090
0.0518, 0.6886, 8.2889, 0.0037, 100.0000, 43.6948
0.0001, 0.6879, 8.1355, 0.0034, 100.0000, 41.8385
0.0001, 0.6898, 8.0851, 0.0026, 100.0000, 42.3984
0.0003, 0.6938, 8.0484, 0.0032, 100.0000, 36.3583
0.0022, 0.6874, 8.1609, 0.0038, 100.0000, 43.3707
0.0014, 0.6903, 8.2137, 0.0033, 100.0000, 37.0949
0.0001, 0.6912, 7.9412, 0.0014, 100.0000, 36.2994
0.0072, 0.6913, 8.0591, 0.0025, 100.0000, 38.4502
0.0001, 0.6957, 8.0493, 0.0008, 100.0000, 39.1573
0.0001, 0.6991, 8.0219, 0.0017, 100.0000, 39.8350
0.0002, 0.6942, 7.9852, 0.0042, 100.0000, 37.8315
0.0081, 0.6828, 8.1972, 0.0048, 100.0000, 52.0919
0.0000, 0.6854, 8.1703, 0.0044, 100.0000, 53.0642
0.0000, 0.6901, 8.0375, 0.0026, 100.0000, 53.2410
0.0002, 0.6880, 8.0061, 0.0016, 100.0000, 52.2982
0.0002, 0.6972, 7.9117, 0.0026, 97.6724, 54.5374
0.0683, 0.6898, 8.0776, 0.0025, 100.0000, 53.4473
0.0001, 0.6759, 7.9892, 0.0023, 100.0000, 52.7107
0.0003, 0.6915, 8.0025, 0.0012, 100.0000, 53.8303
0.0003, 0.6870, 7.8841, 0.0014, 100.0000, 53.6830
0.0001, 0.6937, 7.9025, 0.0023, 100.0000, 54.0365
0.0001, 0.6892, 7.9361, 0.0023, 100.0000, 52.5633
0.0001, 0.6936, 7.9963, 0.0023, 100.0000, 49.1750
0.0002, 0.6865, 7.9857, 0.0019, 100.0000, 46.0224
0.0085, 0.6951, 8.1202, 0.0040, 100.0000, 46.5233
0.0000, 0.6906, 8.0518, 0.0009, 100.0000, 46.2581
0.0001, 0.6913, 7.9072, 0.0008, 100.0000, 48.6152
0.0001, 0.6950, 7.9442, 0.0018, 100.0000, 50.5303
0.0002, 0.6950, 7.9190, 0.0018, 100.0000, 46.6117
0.0058, 0.6906, 8.0173, 0.0025, 100.0000, 48.9688
0.0000, 0.6931, 7.9300, 0.0011, 100.0000, 48.5268
0.0000, 0.6967, 7.9668, 0.0009, 100.0000, 48.6741
0.0000, 0.6970, 7.9657, 0.0032, 100.0000, 48.1143
0.0003, 0.6934, 7.9066, 0.0009, 100.0000, 48.2027
0.0001, 0.6926, 8.1928, 0.0023, 100.0000, 47.7902
0.0001, 0.6923, 8.0241, 0.0015, 100.0000, 46.3170
0.0001, 0.6922, 7.9435, 0.0012, 100.0000, 43.3117
0.0001, 0.6941, 7.9048, 0.0011, 100.0000, 43.1644
0.0000, 0.6939, 7.9244, 0.0016, 100.0000, 42.6046
0.0000, 0.6910, 7.8782, 0.0006, 100.0000, 46.0519
0.0001, 0.6956, 7.9065, 0.0013, 100.0000, 46.9652
0.0117, 0.6945, 7.9717, 0.0011, 100.0000, 42.3394
0.0001, 0.6924, 7.9410, 0.0002, 100.0000, 42.4573
0.0001, 0.6930, 7.8910, 0.0003, 100.0000, 42.4278
0.0001, 0.6923, 7.8918, 0.0004, 100.0000, 42.3984
0.0001, 0.6929, 7.8722, 0.0001, 100.0000, 42.4867
0.0001, 0.6923, 7.8815, 0.0003, 100.0000, 42.5751
0.0012, 0.6922, 7.8957, 0.0013, 100.0000, 44.1662
0.0000, 0.6922, 7.9548, 0.0007, 100.0000, 43.6948
0.0002, 0.6930, 8.0371, 0.0006, 100.0000, 42.3100
0.0001, 0.6911, 7.8989, 0.0001, 100.0000, 42.2805
0.0001, 0.6948, 7.9173, 0.0010, 100.0000, 42.4867
0.0001, 0.6963, 7.9915, 0.0003, 100.0000, 41.2198
0.0016, 0.6920, 8.1017, 0.0019, 100.0000, 42.3100
0.0001, 0.6925, 7.9958, 0.0002, 100.0000, 42.3100
0.0000, 0.6929, 7.9558, 0.0001, 100.0000, 42.3100
0.0196, 0.6942, 8.0317, 0.0004, 100.0000, 42.4867
0.0001, 0.6919, 7.9290, 0.0002, 100.0000, 42.6930
0.0010, 0.6916, 7.9324, 0.0006, 100.0000, 41.6323
0.0001, 0.6929, 7.9322, 0.0005, 100.0000, 44.9617
0.0143, 0.6886, 8.0321, 0.0018, 100.0000, 59.5757
0.0006, 0.6931, 8.1080, 0.0019, 100.0000, 52.5928
0.0000, 0.6935, 7.9857, 0.0016, 100.0000, 52.5633
0.0001, 0.6929, 8.1651, 0.0016, 100.0000, 52.4160
0.0053, 0.6884, 7.9387, 0.0019, 100.0000, 53.1526
0.0002, 0.6938, 7.8995, 0.0023, 100.0000, 53.1526
0.0001, 0.6933, 7.9647, 0.0010, 100.0000, 51.7678
0.0015, 0.6906, 8.2323, 0.0020, 100.0000, 56.8061
0.0003, 0.6932, 8.2704, 0.0015, 100.0000, 59.3695
0.0002, 0.6906, 8.0667, 0.0006, 100.0000, 59.8409
0.0002, 0.6897, 8.0297, 0.0012, 100.0000, 54.4490
0.0001, 0.6934, 8.0092, 0.0029, 100.0000, 47.2893
0.0002, 0.6942, 7.9532, 0.0009, 100.0000, 44.1956
0.0000, 0.6941, 7.9822, 0.0019, 100.0000, 46.2581
0.0001, 0.6939, 7.9307, 0.0004, 100.0000, 46.1992
0.0041, 0.6941, 7.9899, 0.0018, 100.0000, 46.9947
0.0001, 0.6939, 8.0316, 0.0003, 100.0000, 44.9912
