0.2191, 0.5053, 100.0000, 43.9894
0.0047, 0.4960, 100.0000, 52.0625
0.0016, 0.5217, 100.0000, 67.5604
0.0011, 0.6306, 100.0000, 76.0754
0.0008, 0.6827, 100.0000, 83.3235
0.0006, 0.7451, 100.0000, 86.5940
0.0005, 0.7275, 100.0000, 88.2440
0.0003, 0.7276, 100.0000, 84.8556
0.0952, 0.6897, 100.0000, 86.7708
0.0008, 0.6757, 100.0000, 88.8332
0.0005, 0.6662, 100.0000, 88.6270
0.0003, 0.6745, 100.0000, 89.5404
0.0003, 0.6856, 100.0000, 87.8904
0.0002, 0.6937, 100.0000, 87.5663
0.0003, 0.6952, 100.0000, 87.9788
0.0003, 0.6911, 100.0000, 88.9511
0.0001, 0.6929, 100.0000, 89.9823
0.0001, 0.6939, 100.0000, 89.2457
0.0001, 0.6956, 100.0000, 86.8886
0.0001, 0.6942, 100.0000, 86.1520
0.0001, 0.7009, 100.0000, 86.5056
0.0001, 0.6880, 100.0000, 90.7484
0.0001, 0.6990, 100.0000, 85.4449
0.0001, 0.7033, 100.0000, 89.8939
0.0001, 0.7001, 100.0000, 90.7778
0.1687, 0.6978, 100.0000, 86.9770
0.0002, 0.6650, 100.0000, 87.9788
0.0001, 0.6808, 100.0000, 87.6841
0.0002, 0.6847, 100.0000, 88.5975
0.0001, 0.6839, 100.0000, 88.1261
0.0001, 0.6871, 100.0000, 88.8038
0.0001, 0.6899, 100.0000, 89.4520
0.0001, 0.6924, 100.0000, 90.0412
0.0001, 0.6916, 100.0000, 90.0412
0.0001, 0.6929, 100.0000, 88.8332
0.0001, 0.6956, 100.0000, 90.8368
0.0002, 0.6933, 100.0000, 89.7171
0.0001, 0.6967, 100.0000, 91.3671
0.0001, 0.6956, 100.0000, 90.2770
0.0001, 0.6942, 100.0000, 90.9841
0.0001, 0.6899, 100.0000, 89.4814
0.0001, 0.6980, 100.0000, 92.4573
0.0001, 0.6985, 100.0000, 90.8662
0.0001, 0.6978, 100.0000, 90.9841
0.0001, 0.6956, 100.0000, 87.8315
0.0002, 0.6984, 100.0000, 91.5439
0.0002, 0.6938, 100.0000, 89.8055
0.0001, 0.6954, 100.0000, 92.0742
0.0001, 0.6978, 100.0000, 90.8073
0.2061, 0.6899, 100.0000, 89.0689
0.0003, 0.6891, 100.0000, 92.6341
0.0002, 0.6846, 100.0000, 92.0153
0.0001, 0.6874, 100.0000, 90.5716
0.0001, 0.6885, 100.0000, 91.8091
0.0001, 0.6875, 100.0000, 92.4278
0.0001, 0.6942, 100.0000, 91.3966
0.0001, 0.6938, 100.0000, 90.7484
0.0001, 0.6962, 100.0000, 88.9216
0.0001, 0.6926, 100.0000, 88.5091
0.0001, 0.6949, 100.0000, 89.5109
0.0001, 0.6946, 100.0000, 88.8038
0.0001, 0.6934, 100.0000, 88.3029
0.0001, 0.6952, 100.0000, 87.2127
0.0001, 0.6932, 100.0000, 86.4761
0.0001, 0.6971, 100.0000, 87.7136
0.0001, 0.6916, 100.0000, 90.1002
0.1378, 0.6860, 100.0000, 93.4885
0.0002, 0.6904, 100.0000, 93.0171
0.0001, 0.6821, 100.0000, 93.3117
0.0001, 0.6872, 100.0000, 91.5439
0.0001, 0.6913, 100.0000, 90.9841
0.0001, 0.6944, 100.0000, 92.0448
0.0001, 0.6926, 100.0000, 93.2233
0.0001, 0.6908, 100.0000, 91.3671
0.0001, 0.6928, 100.0000, 92.3394
0.0001, 0.6927, 100.0000, 93.0466
0.0001, 0.6968, 100.0000, 94.0483
0.0001, 0.6938, 100.0000, 92.4867
0.0001, 0.6935, 100.0000, 92.6046
0.0001, 0.6941, 100.0000, 93.3412
0.0001, 0.6945, 100.0000, 93.6948
0.0001, 0.6943, 100.0000, 93.8126
0.0000, 0.6949, 100.0000, 93.4590
0.0001, 0.6956, 100.0000, 91.4555
0.0002, 0.6911, 100.0000, 92.1332
0.1353, 0.6849, 100.0000, 94.3724
0.0005, 0.6779, 100.0000, 92.7519
0.0003, 0.6918, 100.0000, 93.3117
0.0002, 0.6935, 100.0000, 93.1644
0.0001, 0.6876, 100.0000, 93.6653
0.0001, 0.6930, 100.0000, 93.4001
0.0001, 0.6933, 100.0000, 92.8992
0.0001, 0.6908, 100.0000, 93.3117
0.0001, 0.6930, 100.0000, 93.4296
0.0001, 0.6955, 100.0000, 92.0153
0.0001, 0.6940, 100.0000, 94.4313
0.0001, 0.6923, 100.0000, 94.2840
0.0001, 0.6949, 100.0000, 93.7831
0.0001, 0.6946, 100.0000, 93.3707
0.0000, 0.6959, 100.0000, 90.4832
0.0001, 0.6909, 100.0000, 91.7207
0.0000, 0.6919, 100.0000, 91.8385
0.0000, 0.6923, 100.0000, 94.5197
0.0000, 0.6950, 100.0000, 91.2787
0.0000, 0.6932, 100.0000, 93.6948
0.0000, 0.6939, 100.0000, 95.0501
0.0000, 0.6951, 100.0000, 94.2840
0.0000, 0.6963, 100.0000, 96.1108
0.0001, 0.6948, 100.0000, 95.8456
0.0682, 0.6742, 100.0000, 95.7867
0.0000, 0.6635, 100.0000, 95.4626
0.0000, 0.6883, 100.0000, 94.4019
0.0001, 0.6852, 100.0000, 93.6948
0.0000, 0.6855, 100.0000, 93.7242
0.0000, 0.6900, 100.0000, 93.5180
0.0000, 0.6947, 100.0000, 94.1072
0.0000, 0.6955, 100.0000, 93.8126
0.0000, 0.6932, 100.0000, 93.4296
0.0000, 0.6918, 100.0000, 93.8421
0.0000, 0.6937, 100.0000, 92.6930
0.0000, 0.6930, 100.0000, 91.6912
0.0000, 0.6938, 100.0000, 92.3394
0.0000, 0.6926, 100.0000, 92.9287
0.0001, 0.6934, 100.0000, 92.8992
0.0001, 0.6934, 100.0000, 93.4001
0.0000, 0.6936, 100.0000, 94.1072
0.0000, 0.6945, 100.0000, 91.2787
0.0001, 0.6925, 100.0000, 92.5162
0.0000, 0.6925, 100.0000, 94.1956
0.0001, 0.6955, 100.0000, 94.1367
0.0000, 0.6954, 100.0000, 93.2823
0.0001, 0.6949, 100.0000, 90.0118
0.0912, 0.6868, 100.0000, 92.3689
0.0001, 0.6933, 100.0000, 92.5457
0.0001, 0.6933, 100.0000, 92.5457
0.0001, 0.6907, 100.0000, 93.0466
0.0000, 0.6940, 100.0000, 92.6930
0.0001, 0.6951, 100.0000, 92.8403
0.0000, 0.6928, 100.0000, 93.7831
0.0000, 0.6901, 100.0000, 93.0466
0.0001, 0.6929, 100.0000, 92.5751
0.0001, 0.6953, 100.0000, 91.9564
0.0001, 0.6924, 100.0000, 93.0171
0.0000, 0.6938, 100.0000, 93.1939
0.0001, 0.6940, 100.0000, 92.8992
0.0001, 0.6935, 100.0000, 93.6948
0.0001, 0.6924, 100.0000, 94.4608
0.0001, 0.6931, 100.0000, 93.1939
0.0001, 0.6956, 100.0000, 92.3394
0.1160, 0.6881, 100.0000, 93.4296
0.0001, 0.6916, 100.0000, 93.3117
0.0000, 0.6939, 100.0000, 93.2233
0.0000, 0.6922, 100.0000, 93.0760
0.0000, 0.6923, 100.0000, 92.6046
0.0000, 0.6922, 100.0000, 92.1921
0.0000, 0.6914, 100.0000, 92.0448
0.0000, 0.6922, 100.0000, 92.8403
0.0000, 0.6931, 100.0000, 91.9859
0.0000, 0.6931, 100.0000, 91.3377
0.0000, 0.6940, 100.0000, 91.8680
0.0000, 0.6932, 100.0000, 91.2198
0.0000, 0.6924, 100.0000, 91.3671
0.0001, 0.6938, 100.0000, 90.7189
0.0001, 0.6932, 100.0000, 90.0412
0.0001, 0.6931, 100.0000, 89.8055
0.0000, 0.6928, 100.0000, 89.8939
0.0001, 0.6933, 100.0000, 89.8939
0.0000, 0.6937, 100.0000, 89.3930
0.0000, 0.6934, 100.0000, 88.8922
0.0000, 0.6937, 100.0000, 88.7743
0.0000, 0.6926, 100.0000, 87.3011
0.0000, 0.6947, 100.0000, 88.9216
0.0001, 0.6923, 100.0000, 89.6877
0.0000, 0.6932, 100.0000, 90.9546
0.0000, 0.6935, 100.0000, 91.0725
