3.3905, 0.6593, 9.8781, 0.0414, 63.8227, 67.5899
0.8315, 0.5716, 7.9062, 0.1245, 82.1576, 80.9369
0.4818, 0.5034, 7.9013, 0.1016, 90.6284, 67.5899
0.2891, 0.4611, 7.8993, 0.0785, 94.1325, 73.7478
0.2162, 0.4645, 7.8980, 0.0622, 96.6853, 77.0183
0.1034, 0.4520, 7.9007, 0.0517, 98.6384, 66.9711
0.0640, 0.4527, 7.9074, 0.0421, 98.3311, 77.5781
0.0860, 0.4474, 7.9115, 0.0384, 99.6570, 76.3701
0.0262, 0.4633, 7.9223, 0.0304, 99.7643, 75.4272
0.0133, 0.4769, 7.9291, 0.0247, 99.9705, 77.2834
0.2607, 0.4887, 7.9282, 0.0289, 97.2599, 72.0389
0.0535, 0.4902, 7.8877, 0.0429, 99.9263, 81.9387
0.0145, 0.5315, 7.8881, 0.0279, 100.0000, 78.4915
0.0029, 0.5907, 7.8948, 0.0193, 100.0000, 77.6370
0.0016, 0.6392, 7.9004, 0.0149, 99.9853, 76.7236
0.0101, 0.6365, 7.8982, 0.0146, 99.9411, 81.7914
0.1224, 0.6174, 7.9017, 0.0258, 98.9604, 76.4290
0.1130, 0.5757, 7.9059, 0.0334, 99.4297, 77.7549
0.0111, 0.5663, 7.8945, 0.0167, 99.9327, 80.3771
0.0014, 0.5672, 7.8861, 0.0108, 100.0000, 79.8468
0.0009, 0.5679, 7.8863, 0.0088, 100.0000, 81.1137
0.0007, 0.5770, 7.8816, 0.0076, 100.0000, 80.0530
0.0007, 0.6050, 7.8884, 0.0076, 100.0000, 79.9057
0.0004, 0.6300, 7.8845, 0.0073, 100.0000, 79.9941
0.0006, 0.6788, 7.8725, 0.0065, 100.0000, 78.7861
0.2883, 0.7112, 7.8872, 0.0094, 71.0792, 46.1697
0.2089, 0.6541, 7.8702, 0.0273, 99.8443, 75.1915
0.0065, 0.6095, 7.8697, 0.0174, 99.9937, 77.0477
0.0017, 0.5922, 7.8650, 0.0104, 100.0000, 75.9870
0.0015, 0.5863, 7.8646, 0.0083, 100.0000, 75.8986
0.0008, 0.5861, 7.8697, 0.0081, 100.0000, 76.4290
0.0015, 0.5888, 7.8723, 0.0054, 100.0000, 76.6352
0.0006, 0.5900, 7.8652, 0.0045, 100.0000, 74.9558
0.0087, 0.6111, 7.8643, 0.0070, 100.0000, 75.0147
0.1535, 0.6278, 7.8666, 0.0141, 99.4444, 81.7030
0.0121, 0.5986, 7.8565, 0.0064, 99.9179, 81.3789
0.0012, 0.6111, 7.8505, 0.0035, 100.0000, 80.7602
0.0010, 0.6250, 7.8488, 0.0027, 100.0000, 81.3789
0.0009, 0.6360, 7.8498, 0.0029, 99.9895, 79.3459
0.0007, 0.6492, 7.8544, 0.0036, 100.0000, 80.9959
0.1190, 0.6691, 7.8547, 0.0061, 76.2227, 69.5050
0.1002, 0.6459, 7.8614, 0.0204, 99.7411, 75.2799
0.0093, 0.6255, 7.8508, 0.0105, 100.0000, 77.2834
0.0119, 0.6205, 7.8468, 0.0072, 99.9095, 79.6405
0.0028, 0.5954, 7.8536, 0.0052, 99.9558, 80.8780
0.0009, 0.6001, 7.8494, 0.0024, 100.0000, 81.0843
0.0003, 0.6143, 7.8451, 0.0024, 100.0000, 80.9664
0.0004, 0.6342, 7.8421, 0.0022, 100.0000, 81.4378
0.0002, 0.6562, 7.8386, 0.0018, 100.0000, 80.9664
0.0002, 0.6739, 7.8357, 0.0015, 100.0000, 81.2316
0.0002, 0.6682, 7.8345, 0.0020, 100.0000, 81.0253
0.0003, 0.6723, 7.8362, 0.0029, 100.0000, 77.3718
0.0002, 0.6920, 7.8396, 0.0022, 100.0000, 77.5486
0.4501, 0.6809, 7.8748, 0.0257, 99.6843, 79.6995
0.0127, 0.6221, 7.8536, 0.0120, 100.0000, 78.8450
0.0019, 0.5939, 7.8483, 0.0064, 100.0000, 78.9334
0.0011, 0.5998, 7.8455, 0.0047, 100.0000, 79.3754
0.0006, 0.6204, 7.8389, 0.0042, 99.9790, 78.9334
0.0754, 0.6467, 7.8379, 0.0066, 98.0196, 78.4325
0.0296, 0.6337, 7.8486, 0.0057, 99.9853, 78.9923
0.0010, 0.6285, 7.8402, 0.0043, 100.0000, 78.8745
0.0015, 0.6348, 7.8397, 0.0030, 100.0000, 78.4620
0.0005, 0.6454, 7.8347, 0.0022, 100.0000, 79.0218
0.0003, 0.6545, 7.8313, 0.0029, 100.0000, 78.7861
0.0004, 0.6503, 7.8307, 0.0034, 100.0000, 77.5781
0.0002, 0.6697, 7.8293, 0.0017, 100.0000, 77.9316
0.1498, 0.6773, 7.8371, 0.0076, 97.5882, 79.4638
0.0358, 0.6694, 7.8372, 0.0092, 99.3897, 80.9959
0.0140, 0.6383, 7.8321, 0.0086, 99.9242, 76.1344
0.0112, 0.6413, 7.8308, 0.0072, 99.9937, 77.0183
0.0004, 0.6407, 7.8261, 0.0040, 100.0000, 77.3424
0.0003, 0.6439, 7.8257, 0.0034, 100.0000, 77.3424
0.0171, 0.6563, 7.8241, 0.0048, 96.9295, 78.7861
0.0727, 0.6581, 7.8397, 0.0072, 100.0000, 77.7549
0.0008, 0.6478, 7.8291, 0.0025, 100.0000, 77.8433
0.0004, 0.6390, 7.8243, 0.0020, 100.0000, 77.6959
0.0007, 0.6553, 7.8241, 0.0015, 100.0000, 77.6075
0.0007, 0.6679, 7.8236, 0.0019, 100.0000, 77.6370
