0.5268, 0.5841, 89.8034, 81.0548
0.2224, 0.5504, 96.6643, 79.1102
0.1099, 0.6784, 98.5226, 78.2557
0.0411, 0.6698, 99.3097, 73.8656
0.0367, 0.6441, 99.6422, 79.9057
0.0150, 0.6918, 99.7853, 81.4968
0.0059, 0.6735, 99.9853, 81.6735
0.0046, 0.6900, 99.9895, 84.0306
0.0024, 0.6886, 100.0000, 81.6441
0.0012, 0.6930, 100.0000, 82.4101
0.0009, 0.6972, 99.9832, 82.6164
0.1769, 0.6926, 99.7411, 80.7307
0.0055, 0.6682, 100.0000, 80.8486
0.0021, 0.6762, 100.0000, 78.9923
0.0018, 0.6890, 100.0000, 78.3147
0.0013, 0.6856, 100.0000, 77.1656
0.0009, 0.6831, 100.0000, 78.4915
0.0008, 0.6880, 100.0000, 78.2852
0.0007, 0.6916, 100.0000, 77.8138
0.0006, 0.6925, 100.0000, 78.5798
0.0008, 0.7014, 100.0000, 76.2522
0.0007, 0.7055, 100.0000, 75.0442
0.0006, 0.6951, 100.0000, 76.9299
0.1980, 0.6872, 99.8842, 75.4272
0.0049, 0.6753, 99.9958, 74.6022
0.0024, 0.6892, 100.0000, 75.0147
0.0015, 0.6877, 100.0000, 76.2817
0.0013, 0.6959, 100.0000, 76.9299
0.0010, 0.6924, 100.0000, 75.5156
0.0010, 0.6984, 100.0000, 76.2227
0.0008, 0.6928, 99.9916, 76.2522
0.0742, 0.6951, 99.7327, 78.9039
0.0042, 0.6852, 100.0000, 77.7254
0.0019, 0.6900, 100.0000, 76.2817
0.0014, 0.7010, 100.0000, 77.2834
0.0012, 0.7082, 100.0000, 77.5192
0.0466, 0.6955, 99.8337, 76.9299
0.0019, 0.6718, 100.0000, 78.5504
0.0012, 0.7053, 100.0000, 78.1968
0.0008, 0.6836, 100.0000, 78.4915
0.0010, 0.6938, 99.9516, 80.7307
0.0070, 0.7043, 98.0743, 79.2870
0.0094, 0.6931, 99.9916, 79.6995
0.0010, 0.6956, 100.0000, 78.4915
0.0006, 0.6953, 100.0000, 76.7531
0.0746, 0.6992, 99.9495, 75.4567
0.0017, 0.6831, 99.9495, 76.2522
0.0013, 0.6882, 100.0000, 77.2245
0.0009, 0.6888, 100.0000, 77.5781
0.0009, 0.6977, 100.0000, 76.6647
0.0006, 0.6972, 99.9790, 76.2227
0.0007, 0.6963, 100.0000, 76.9593
0.0035, 0.7035, 90.2201, 72.8344
0.1125, 0.6851, 99.9832, 79.5227
0.0027, 0.6851, 100.0000, 79.3459
0.0014, 0.6880, 100.0000, 80.1414
0.0010, 0.6960, 100.0000, 80.2004
0.0008, 0.6923, 100.0000, 79.2575
0.0006, 0.6960, 100.0000, 79.9352
0.0004, 0.6957, 100.0000, 80.2887
0.0006, 0.6983, 100.0000, 79.2870
0.0004, 0.7001, 100.0000, 80.3182
0.0005, 0.6934, 100.0000, 77.7843
0.0007, 0.7004, 99.9684, 71.4791
0.1005, 0.6669, 100.0000, 78.8450
0.0013, 0.6812, 100.0000, 77.9022
