0.5974, 0.6329, 97.3558, 51.8029
0.0285, 0.4921, 100.0000, 52.1635
0.0056, 0.4126, 100.0000, 52.4038
0.0028, 0.4063, 100.0000, 52.6442
0.0019, 0.4317, 100.0000, 55.8894
0.0013, 0.4912, 100.0000, 55.5288
0.0011, 0.5573, 100.0000, 55.5288
0.0010, 0.5686, 100.0000, 56.3702
0.0009, 0.5230, 100.0000, 57.5721
0.0007, 0.5631, 100.0000, 55.8894
0.0006, 0.6264, 100.0000, 59.2548
0.0006, 0.6233, 100.0000, 64.4231
0.0006, 0.6280, 100.0000, 64.3029
0.0007, 0.6371, 100.0000, 68.1490
0.0008, 0.6437, 100.0000, 63.5817
0.0008, 0.6851, 100.0000, 63.4615
0.0008, 0.7325, 100.0000, 65.6250
0.0007, 0.7446, 100.0000, 65.0240
0.0007, 0.7330, 100.0000, 63.7019
0.0006, 0.7317, 100.0000, 65.0240
0.0006, 0.7374, 100.0000, 61.7788
0.0006, 0.7534, 100.0000, 61.7788
0.0005, 0.7667, 100.0000, 61.7788
0.0006, 0.7734, 100.0000, 63.7019
0.0004, 0.7588, 100.0000, 62.5000
0.0004, 0.7467, 100.0000, 64.0625
0.0003, 0.7527, 100.0000, 64.1827
0.0002, 0.7449, 100.0000, 64.1827
0.0002, 0.7324, 100.0000, 63.8221
0.0001, 0.7350, 100.0000, 65.2644
0.0001, 0.7114, 100.0000, 66.8269
0.0002, 0.7166, 100.0000, 64.4231
0.0002, 0.7255, 100.0000, 64.7837
0.0002, 0.7166, 100.0000, 68.9904
0.0003, 0.7198, 100.0000, 68.2692
0.0003, 0.7080, 100.0000, 68.8702
0.0002, 0.7059, 100.0000, 68.3894
0.0002, 0.6978, 100.0000, 70.6731
0.0002, 0.6943, 100.0000, 72.1154
0.0001, 0.6998, 100.0000, 72.1154
0.0002, 0.7063, 100.0000, 68.5096
0.0002, 0.7066, 100.0000, 68.5096
0.0001, 0.6960, 100.0000, 68.5096
0.0001, 0.6912, 100.0000, 72.2356
0.0001, 0.7050, 100.0000, 72.8365
0.0001, 0.7104, 100.0000, 72.8365
0.0000, 0.7038, 100.0000, 68.5096
0.0001, 0.7057, 100.0000, 68.5096
0.0001, 0.6974, 100.0000, 68.5096
0.0001, 0.7022, 100.0000, 68.5096
0.0001, 0.6959, 100.0000, 68.5096
0.0001, 0.7062, 100.0000, 70.6731
0.0001, 0.7103, 100.0000, 71.3942
0.0001, 0.7085, 100.0000, 71.0337
0.0001, 0.6980, 100.0000, 71.1538
0.0001, 0.7093, 100.0000, 68.5096
0.0001, 0.7022, 100.0000, 68.5096
0.0001, 0.7030, 100.0000, 68.5096
0.0002, 0.6993, 100.0000, 66.1058
0.0002, 0.7058, 100.0000, 72.8365
0.0001, 0.7195, 100.0000, 69.8317
0.0000, 0.7065, 100.0000, 70.3125
0.0001, 0.7058, 100.0000, 65.8654
0.0001, 0.6950, 100.0000, 71.5144
0.0001, 0.7204, 100.0000, 66.1058
0.0001, 0.7193, 100.0000, 68.0288
0.0001, 0.6914, 100.0000, 69.2308
0.0000, 0.6900, 100.0000, 72.1154
0.0000, 0.7218, 100.0000, 64.3029
0.0000, 0.7091, 100.0000, 68.6298
0.0000, 0.6833, 100.0000, 68.0288
0.0000, 0.6970, 100.0000, 69.9519
0.0001, 0.7256, 100.0000, 69.1106
0.0001, 0.7338, 100.0000, 68.5096
0.0020, 0.6961, 61.8990, 34.2548
0.4006, 0.6415, 100.0000, 68.0288
0.0002, 0.5896, 100.0000, 69.2308
0.0002, 0.5729, 100.0000, 68.5096
0.0002, 0.5995, 100.0000, 68.9904
0.0003, 0.6753, 100.0000, 67.9087
0.0002, 0.6959, 100.0000, 68.8702
0.0001, 0.6648, 100.0000, 69.5913
0.0001, 0.6214, 100.0000, 71.0337
0.0001, 0.6517, 100.0000, 75.3606
0.0000, 0.6748, 100.0000, 75.7212
0.0000, 0.6794, 100.0000, 76.3221
0.0001, 0.6761, 100.0000, 76.5625
0.0001, 0.6805, 100.0000, 74.2788
0.0001, 0.6794, 100.0000, 72.1154
0.0001, 0.6817, 100.0000, 71.9952
0.0001, 0.6833, 100.0000, 71.8750
0.0001, 0.6873, 100.0000, 71.5144
0.0001, 0.6867, 100.0000, 71.2740
0.0001, 0.6816, 100.0000, 71.2740
0.0001, 0.6897, 100.0000, 71.1538
0.0001, 0.6866, 100.0000, 70.9135
0.0001, 0.6849, 100.0000, 70.7933
0.0001, 0.6833, 100.0000, 70.5529
0.0001, 0.6791, 100.0000, 70.6731
0.0001, 0.6780, 100.0000, 71.0337
0.0001, 0.6732, 100.0000, 71.5144
0.0001, 0.6732, 100.0000, 72.3558
0.0001, 0.6761, 100.0000, 73.3173
0.0001, 0.6794, 100.0000, 73.7981
0.0001, 0.6882, 100.0000, 70.7933
0.0001, 0.6852, 100.0000, 69.7115
0.0001, 0.6737, 100.0000, 73.7981
0.0001, 0.6816, 100.0000, 73.7981
